"","metab_id_1","metab_id_2","metab_id_3","metab_id_4","metab_id_5","metab_id_6","metab_id_7","metab_id_8","metab_id_9","metab_id_10","metab_id_11","metab_id_12","metab_id_13","metab_id_14","metab_id_15","metab_id_16","metab_id_17","metab_id_18","metab_id_19","metab_id_20"
"id_18",0.58695865678601,0.857447424437851,0.48983705160208,0.436047671828419,0.962615341413766,0.276439883746207,0.371978746028617,0.865967083023861,0.475558224134147,0.798131987219676,0.318499490851536,0.521445286925882,0.49991849064827,0.579579334007576,0.474116867408156,0.127775072818622,0.30221775919199,0.236238847253844,0.0662683011032641,0.987968035042286
"id_17",0.665735142538324,0.909146504476666,0.494292361894622,0.948825250612572,0.645427515730262,0.659197925822809,0.0658083211164922,0.0825610605534166,0.196656761225313,0.231823796639219,0.682575054233894,0.121077910298482,0.893695599632338,0.993576776934788,0.373443664982915,0.662739590508863,0.457965767476708,0.617860030382872,0.0376478305552155,0.654818585142493
"id_16",0.529892458580434,0.0563822253607213,0.888371585169807,0.120181487640366,0.0612626143265516,0.243435242446139,0.854369923705235,0.244570682058111,0.814673948567361,0.724855825537816,0.284614907577634,0.885184176499024,0.401043246965855,0.335274414392188,0.775349928531796,0.784041927428916,0.823282746365294,0.340449265437201,0.237585074035451,0.254027303308249
"id_15",0.509842899395153,0.502908304100856,0.0367043598089367,0.0751451766118407,0.409945928491652,0.288266204763204,0.510411301394925,0.98154315748252,0.244059228105471,0.838023197837174,0.39009471423924,0.0746462990064174,0.447541609639302,0.666801774175838,0.558203970082104,0.764613161794841,0.232539350865409,0.0583910276181996,0.218396110227332,0.6414555599913
"id_14",0.0161604809109122,0.350544773042202,0.203743813559413,0.889021492796019,0.425905134063214,0.715780958533287,0.20999805862084,0.57758127944544,0.488807637942955,0.118838570779189,0.990168560296297,0.784227946773171,0.93577908212319,0.938556001987308,0.155236621154472,0.672570310533047,0.402322225272655,0.981945822248235,0.422386274905875,0.450612380634993
"id_13",0.0477099849376827,0.845556122949347,0.513781139161438,0.424452095059678,0.508158084703609,0.727533633122221,0.375843436690047,0.24872636445798,0.648882479639724,0.958950396627188,0.792005731491372,0.854132302571088,0.683332197368145,0.574856834951788,0.989418448414654,0.115665902383626,0.97161280293949,0.688040121691301,0.549751633079723,0.196961197070777
"id_12",0.929350682534277,0.806435163831338,0.236339889001101,0.0423606787808239,0.449599910760298,0.173043038696051,0.207365499809384,0.614953953772783,0.158716470003128,0.747764584375545,0.312405151547864,0.0371781706344336,0.0181631301529706,0.691711413906887,0.24444643035531,0.851301487535238,0.124420745996758,0.862182220909745,0.713737604673952,0.606187485391274
"id_11",0.769285538699478,0.11733122728765,0.575435669859871,0.647442143643275,0.623261383501813,0.306311258813366,0.459240817232057,0.0317573207430542,0.836977910948917,0.810889478772879,0.817117730388418,0.275143509497866,0.165526717668399,0.0897585870698094,0.130378512199968,0.617961594834924,0.63029007660225,0.461695483652875,0.23999410867691,0.974629749776796
"id_10",0.201080616097897,0.712686554994434,0.482257911469787,0.468619162449613,0.139977931044996,0.369907276704907,0.241502250079066,0.146423544269055,0.436596529791132,0.189917723415419,0.22090977220796,0.642069949069992,0.495834498899058,0.866459244629368,0.212681135395542,0.836411555996165,0.703867005882785,0.126027198508382,0.895682013127953,0.199174381326884
"id_9",0.650261500384659,0.235268858028576,0.569352688733488,0.617926123319194,0.907946400810033,0.0777215543203056,0.118690322386101,0.703072973992676,0.233495525084436,0.0259687774814665,0.501073820283636,0.785078359534964,0.426535228034481,0.501139396801591,0.380004248348996,0.169928224757314,0.591200284194201,0.680295445257798,0.482623788062483,0.434758973540738
"id_8",0.653766682371497,0.0749567511957139,0.144152315100655,0.270815432537347,0.569443274755031,0.713150188792497,0.0724691497161984,0.065560708520934,0.298855992034078,0.863782292231917,0.166972296312451,0.400062711909413,0.992053120629862,0.223256284138188,0.359621168812737,0.0102812200784683,0.996516271261498,0.0199487851932645,0.262847001897171,0.339538734639063
"id_7",0.395253761438653,0.935646147234365,0.145708762574941,0.157295286655426,0.54828057391569,0.550922729074955,0.690989849856123,0.621807062299922,0.159421336837113,0.919179865391925,0.119659194489941,0.935302329715341,0.888950123917311,0.412419241620228,0.302662048954517,0.323469731258228,0.0453361014369875,0.162958639673889,0.319918760331348,0.0340082424227148
"id_6",0.812304828548804,0.157167825149372,0.412283112993464,0.114254270214587,0.116827622521669,0.135865396354347,0.286957619246095,0.937327365390956,0.585567104164511,0.137627987889573,0.89760996773839,0.390516970772296,0.345755371265113,0.886306279571727,0.0443997136317194,0.269682724494487,0.990072537912056,0.89581583510153,0.66430197423324,0.0991985632572323
"id_5",0.547023417660967,0.647057350026444,0.6830102824606,0.507682863157243,0.762028332334012,0.974163694074377,0.149412495549768,0.0878946147859097,0.14877797709778,0.477648621890694,0.093714878661558,0.423959307139739,0.705844125011936,0.495593437226489,0.934783352771774,0.825261356076226,0.745306309312582,0.153157744556665,0.728051361395046,0.419232832733542
"id_4",0.885132651543245,0.173517746152356,0.653427820419893,0.548032287508249,0.478369446704164,0.561963158892468,0.972432009177282,0.972803509328514,0.179059559712186,0.462961500277743,0.865058556664735,0.286421701079234,0.908724687062204,0.672753727762029,0.568717029877007,0.933661737013608,0.436749597778544,0.258641593623906,0.571435950929299,0.0473383399657905
"id_3",0.553313987562433,0.0200740091968328,0.915986333042383,0.140646189451218,0.78196891467087,0.788409381639212,0.410514390328899,0.0260107105132192,0.339221504982561,0.700178611092269,0.276591463712975,0.611748408526182,0.676292887190357,0.282504437956959,0.220802745083347,0.127791483653709,0.153006548760459,0.244024680228904,0.878695076331496,0.0265292769763619
"id_2",0.906048111617565,0.521313846344128,0.813113132491708,0.16976905008778,0.0460265486035496,0.848914084257558,0.401813854230568,0.725227952003479,0.18390193884261,0.0655749011784792,0.0272836927324533,0.558812738629058,0.63910027127713,0.817058302927762,0.877961175283417,0.913337606238201,0.448865175480023,0.311864907387644,0.409203278832138,0.1735120464582
"id_1",0.587461367016658,0.0862778932787478,0.67589000123553,0.761985323159024,0.819844667799771,0.878041774732992,0.648556348634884,0.453706391621381,0.405541522195563,0.733039993327111,0.787384963361546,0.0399671350605786,0.149604527046904,0.2460994545836,0.467288806336001,0.605233947746456,0.18632471258752,0.221246689558029,0.205395789584145,0.378086534328759
